ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary,batting_team,bowling_team,file,commentary,Bowler,Batsman,Action
1415,7067601,1,6,6,0,1,0,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, 1 run",7067601,1266727,16,"Amit Patel to Harshh Chandrakant Suthar, 1 run",Amit Patel,Harshh Chandrakant Suthar,1 run
1414,7067601,1,6,5.5,0,1,0,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, 1 run",7067601,1266727,16,"Amit Patel to Kaival Panchal, 1 run",Amit Patel,Kaival Panchal,1 run
1413,7067601,1,6,5.4,0,4,1,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, FOUR,  to Cow corner",7067601,1266727,16,"Amit Patel to Kaival Panchal, FOUR,  to Cow corner",Amit Patel,Kaival Panchal,"FOUR, to Cow corner"
1412,7067601,1,6,5.3,0,4,1,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, FOUR,  to Cow corner",7067601,1266727,16,"Amit Patel to Kaival Panchal, FOUR,  to Cow corner",Amit Patel,Kaival Panchal,"FOUR, to Cow corner"
1411,7067601,1,6,5.2,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, no run",7067601,1266727,16,"Amit Patel to Kaival Panchal, no run",Amit Patel,Kaival Panchal,no run
1410,7067601,1,6,5.1,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, no run",7067601,1266727,16,"Amit Patel to Kaival Panchal, no run",Amit Patel,Kaival Panchal,no run
1409,7067601,1,5,5,0,4,1,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, FOUR,  to Deep extra cover",7067601,1266727,16,"Shoaib Haji to Harshh Chandrakant Suthar, FOUR,  to Deep extra cover",Shoaib Haji,Harshh Chandrakant Suthar,"FOUR, to Deep extra cover"
1408,7067601,1,5,4.5,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Kaival Panchal, 1 run",7067601,1266727,16,"Shoaib Haji to Kaival Panchal, 1 run",Shoaib Haji,Kaival Panchal,1 run
1407,7067601,1,5,4.4,0,2,0,,0,0,,,,0,,,[],"Shoaib Haji to Kaival Panchal, 2 runs",7067601,1266727,16,"Shoaib Haji to Kaival Panchal, 2 runs",Shoaib Haji,Kaival Panchal,2 runs
1406,7067601,1,5,4.3,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Kaival Panchal, no run",7067601,1266727,16,"Shoaib Haji to Kaival Panchal, no run",Shoaib Haji,Kaival Panchal,no run
1405,7067601,1,5,4.2,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Kaival Panchal, no run",7067601,1266727,16,"Shoaib Haji to Kaival Panchal, no run",Shoaib Haji,Kaival Panchal,no run
1404,7067601,1,5,4.1,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Kaival Panchal, no run",7067601,1266727,16,"Shoaib Haji to Kaival Panchal, no run",Shoaib Haji,Kaival Panchal,no run
1403,7067601,1,4,4,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, no run",7067601,1266727,16,"Amit Patel to Harshh Chandrakant Suthar, no run",Amit Patel,Harshh Chandrakant Suthar,no run
1402,7067601,1,4,3.5,0,1,0,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, 1 run",7067601,1266727,16,"Amit Patel to Kaival Panchal, 1 run",Amit Patel,Kaival Panchal,1 run
1401,7067601,1,4,3.4,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, no run",7067601,1266727,16,"Amit Patel to Kaival Panchal, no run",Amit Patel,Kaival Panchal,no run
1400,7067601,1,4,3.3,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, no run",7067601,1266727,16,"Amit Patel to Kaival Panchal, no run",Amit Patel,Kaival Panchal,no run
1399,7067601,1,4,3.2,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Kaival Panchal, no run",7067601,1266727,16,"Amit Patel to Kaival Panchal, no run",Amit Patel,Kaival Panchal,no run
1398,7067601,1,4,3.1,0,0,0,,0,1,Manthan Songire b Amit Patel (12r 12b 2x4s 0x6s SR: 100.00),,Bowled,11676139,,,[],"Amit Patel to Manthan Songire, OUT Bowled",7067601,1266727,16,"Amit Patel to Manthan Songire, OUT Bowled",Amit Patel,Manthan Songire,OUT Bowled
1397,7067601,1,3,3,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, no run",7067601,1266727,16,"Shoaib Haji to Harshh Chandrakant Suthar, no run",Shoaib Haji,Harshh Chandrakant Suthar,no run
1396,7067601,1,3,2.5,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, 1 run",7067601,1266727,16,"Shoaib Haji to Manthan Songire, 1 run",Shoaib Haji,Manthan Songire,1 run
1395,7067601,1,3,2.4,0,4,1,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, FOUR,  to Straight long-off",7067601,1266727,16,"Shoaib Haji to Manthan Songire, FOUR,  to Straight long-off",Shoaib Haji,Manthan Songire,"FOUR, to Straight long-off"
1394,7067601,1,3,2.3,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, 1 run",7067601,1266727,16,"Shoaib Haji to Harshh Chandrakant Suthar, 1 run",Shoaib Haji,Harshh Chandrakant Suthar,1 run
1393,7067601,1,3,2.2,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, 1 run",7067601,1266727,16,"Shoaib Haji to Manthan Songire, 1 run",Shoaib Haji,Manthan Songire,1 run
1392,7067601,1,3,2.1,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, 1 run",7067601,1266727,16,"Shoaib Haji to Harshh Chandrakant Suthar, 1 run",Shoaib Haji,Harshh Chandrakant Suthar,1 run
1391,7067601,1,2,2,0,1,0,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, 1 run",7067601,1266727,16,"Amit Patel to Harshh Chandrakant Suthar, 1 run",Amit Patel,Harshh Chandrakant Suthar,1 run
1390,7067601,1,2,1.5,0,4,1,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, FOUR,  to Deep cover point",7067601,1266727,16,"Amit Patel to Harshh Chandrakant Suthar, FOUR,  to Deep cover point",Amit Patel,Harshh Chandrakant Suthar,"FOUR, to Deep cover point"
1389,7067601,1,2,1.4,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, no run",7067601,1266727,16,"Amit Patel to Harshh Chandrakant Suthar, no run",Amit Patel,Harshh Chandrakant Suthar,no run
1388,7067601,1,2,1.3,0,1,0,,0,0,,,,0,,,[],"Amit Patel to Manthan Songire, 1 run",7067601,1266727,16,"Amit Patel to Manthan Songire, 1 run",Amit Patel,Manthan Songire,1 run
1387,7067601,1,2,1.2,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Manthan Songire, no run",7067601,1266727,16,"Amit Patel to Manthan Songire, no run",Amit Patel,Manthan Songire,no run
1386,7067601,1,2,1.2,0,0,0,WD,0,0,,,,0,,,[],"Amit Patel to Manthan Songire, wide",7067601,1266727,16,"Amit Patel to Manthan Songire, wide",Amit Patel,Manthan Songire,wide
1385,7067601,1,2,1.1,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Manthan Songire, no run",7067601,1266727,16,"Amit Patel to Manthan Songire, no run",Amit Patel,Manthan Songire,no run
1384,7067601,1,2,1.1,0,0,0,WD,0,0,,,,0,,,[],"Amit Patel to Manthan Songire, wide",7067601,1266727,16,"Amit Patel to Manthan Songire, wide",Amit Patel,Manthan Songire,wide
1383,7067601,1,2,1.1,0,0,0,WD,0,0,,,,0,,,[],"Amit Patel to Manthan Songire, wide",7067601,1266727,16,"Amit Patel to Manthan Songire, wide",Amit Patel,Manthan Songire,wide
1382,7067601,1,1,1,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, no run",7067601,1266727,16,"Shoaib Haji to Harshh Chandrakant Suthar, no run",Shoaib Haji,Harshh Chandrakant Suthar,no run
1381,7067601,1,1,0.5,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, 1 run",7067601,1266727,16,"Shoaib Haji to Manthan Songire, 1 run",Shoaib Haji,Manthan Songire,1 run
1380,7067601,1,1,0.4,0,4,1,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, FOUR,  to Deep point",7067601,1266727,16,"Shoaib Haji to Manthan Songire, FOUR,  to Deep point",Shoaib Haji,Manthan Songire,"FOUR, to Deep point"
1379,7067601,1,1,0.3,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, no run",7067601,1266727,16,"Shoaib Haji to Manthan Songire, no run",Shoaib Haji,Manthan Songire,no run
1378,7067601,1,1,0.2,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, no run",7067601,1266727,16,"Shoaib Haji to Manthan Songire, no run",Shoaib Haji,Manthan Songire,no run
1377,7067601,1,1,0.1,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Manthan Songire, no run",7067601,1266727,16,"Shoaib Haji to Manthan Songire, no run",Shoaib Haji,Manthan Songire,no run
1702,1315817,2,3,3,0,6,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, SIX,  to Long-on",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, SIX,  to Long-on",Kimay Vishal Patil,Dhiraj,"SIX, to Long-on"
1701,1315817,2,3,2.5,0,1,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Ashfaq Pathan, 1 run",1315817,9735018,17,"Kimay Vishal Patil to Ashfaq Pathan, 1 run",Kimay Vishal Patil,Ashfaq Pathan,1 run
1700,1315817,2,3,2.4,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Ashfaq Pathan, no run",1315817,9735018,17,"Kimay Vishal Patil to Ashfaq Pathan, no run",Kimay Vishal Patil,Ashfaq Pathan,no run
1699,1315817,2,3,2.3,0,1,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, 1 run",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, 1 run",Kimay Vishal Patil,Dhiraj,1 run
1698,1315817,2,3,2.2,0,6,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, SIX,  to Deep extra cover",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, SIX,  to Deep extra cover",Kimay Vishal Patil,Dhiraj,"SIX, to Deep extra cover"
1697,1315817,2,3,2.1,0,4,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, FOUR,  to Long-off",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, FOUR,  to Long-off",Kimay Vishal Patil,Dhiraj,"FOUR, to Long-off"
1696,1315817,2,3,2.1,0,0,1,WD,4,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, wide, 4 runs",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, wide, 4 runs",Kimay Vishal Patil,Dhiraj,"wide, 4 runs"
1695,1315817,2,2,2,0,0,0,,0,1,Devo c Rudra b Tirth Bhoi (22r 6b 1x4s 3x6s SR: 366.67),,Caught out,75587,,,[],"Tirth Bhoi to Devo, OUT Caught out, Caught at Short cover by Rudra",1315817,9735018,17,"Tirth Bhoi to Devo, OUT Caught out, Caught at Short cover by Rudra",Tirth Bhoi,Devo,"OUT Caught out, Caught at Short cover by Rudra"
1694,1315817,2,2,1.5,0,4,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, FOUR,  to Long-off",1315817,9735018,17,"Tirth Bhoi to Devo, FOUR,  to Long-off",Tirth Bhoi,Devo,"FOUR, to Long-off"
1693,1315817,2,2,1.4,0,6,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, SIX,  to Deep mid wicket",1315817,9735018,17,"Tirth Bhoi to Devo, SIX,  to Deep mid wicket",Tirth Bhoi,Devo,"SIX, to Deep mid wicket"
1692,1315817,2,2,1.3,0,0,0,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, no run",1315817,9735018,17,"Tirth Bhoi to Devo, no run",Tirth Bhoi,Devo,no run
1691,1315817,2,2,1.2,0,6,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, SIX,  to Long-off",1315817,9735018,17,"Tirth Bhoi to Devo, SIX,  to Long-off",Tirth Bhoi,Devo,"SIX, to Long-off"
1690,1315817,2,2,1.1,0,6,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, SIX,  to Deep backward square leg",1315817,9735018,17,"Tirth Bhoi to Devo, SIX,  to Deep backward square leg",Tirth Bhoi,Devo,"SIX, to Deep backward square leg"
1689,1315817,2,2,1.1,0,0,1,WD,4,0,,,,0,,,[],"Tirth Bhoi to Devo, wide, 4 runs",1315817,9735018,17,"Tirth Bhoi to Devo, wide, 4 runs",Tirth Bhoi,Devo,"wide, 4 runs"
1688,1315817,2,1,1,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, no run",Kimay Vishal Patil,Dhiraj,no run
1687,1315817,2,1,0.5,0,4,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, FOUR,  to Long-off",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, FOUR,  to Long-off",Kimay Vishal Patil,Dhiraj,"FOUR, to Long-off"
1686,1315817,2,1,0.4,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, no run",Kimay Vishal Patil,Dhiraj,no run
1685,1315817,2,1,0.3,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, no run",Kimay Vishal Patil,Dhiraj,no run
1684,1315817,2,1,0.2,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, no run",Kimay Vishal Patil,Dhiraj,no run
1683,1315817,2,1,0.1,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run",1315817,9735018,17,"Kimay Vishal Patil to Dhiraj, no run",Kimay Vishal Patil,Dhiraj,no run
1682,9735018,1,14,13.2,0,0,0,,0,1,Krishna Machhi b Yash Mishra (0r 1b 0x4s 0x6s SR: 0.00),,Bowled,25311068,,,[],"Yash Mishra to Krishna Machhi, OUT Bowled",9735018,1315817,18,"Yash Mishra to Krishna Machhi, OUT Bowled",Yash Mishra,Krishna Machhi,OUT Bowled
1681,9735018,1,14,13.1,0,0,0,,0,1,Sahil bhoi c Fayzan (Bala) b Yash Mishra (2r 3b 0x4s 0x6s SR: 66.67),,Caught out,9064325,,,[],"Yash Mishra to Sahil bhoi, OUT Caught out, Caught at Long-on by Fayzan (Bala)",9735018,1315817,18,"Yash Mishra to Sahil bhoi, OUT Caught out, Caught at Long-on by Fayzan (Bala)",Yash Mishra,Sahil bhoi,"OUT Caught out, Caught at Long-on by Fayzan (Bala)"
1680,9735018,1,13,13,0,0,0,,0,0,,,,0,,,[],"Irfan Andhi to Mohammedfaiz, no run",9735018,1315817,18,"Irfan Andhi to Mohammedfaiz, no run",Irfan Andhi,Mohammedfaiz,no run
1679,9735018,1,13,12.5,0,0,0,,0,0,,,,0,,,[],"Irfan Andhi to Mohammedfaiz, no run",9735018,1315817,18,"Irfan Andhi to Mohammedfaiz, no run",Irfan Andhi,Mohammedfaiz,no run
1678,9735018,1,13,12.4,0,1,0,,0,0,,,,0,,,[],"Irfan Andhi to Sahil bhoi, 1 run",9735018,1315817,18,"Irfan Andhi to Sahil bhoi, 1 run",Irfan Andhi,Sahil bhoi,1 run
1677,9735018,1,13,12.3,0,1,0,,0,0,,,,0,,,[],"Irfan Andhi to Mohammedfaiz, 1 run",9735018,1315817,18,"Irfan Andhi to Mohammedfaiz, 1 run",Irfan Andhi,Mohammedfaiz,1 run
1676,9735018,1,13,12.2,0,0,0,,0,0,,,,0,,,[],"Irfan Andhi to Mohammedfaiz, no run",9735018,1315817,18,"Irfan Andhi to Mohammedfaiz, no run",Irfan Andhi,Mohammedfaiz,no run
1675,9735018,1,13,12.1,0,0,0,,0,0,,,,0,,,[],"Irfan Andhi to Mohammedfaiz, no run",9735018,1315817,18,"Irfan Andhi to Mohammedfaiz, no run",Irfan Andhi,Mohammedfaiz,no run
1674,9735018,1,12,12,0,1,0,,0,0,,,,0,,,[],"nayak AmiT to Mohammedfaiz, 1 run",9735018,1315817,18,"nayak AmiT to Mohammedfaiz, 1 run",nayak AmiT,Mohammedfaiz,1 run
1673,9735018,1,12,11.5,0,0,0,,0,1,Aman Patel b nayak AmiT (8r 11b 1x4s 0x6s SR: 72.73),,Bowled,11214783,,,[],"nayak AmiT to Aman Patel, OUT Bowled",9735018,1315817,18,"nayak AmiT to Aman Patel, OUT Bowled",nayak AmiT,Aman Patel,OUT Bowled
1672,9735018,1,12,11.4,0,0,0,,0,0,,,,0,,,[],"nayak AmiT to Aman Patel, no run",9735018,1315817,18,"nayak AmiT to Aman Patel, no run",nayak AmiT,Aman Patel,no run
1671,9735018,1,12,11.3,0,1,0,,0,0,,,,0,,,[],"nayak AmiT to Sahil bhoi, 1 run",9735018,1315817,18,"nayak AmiT to Sahil bhoi, 1 run",nayak AmiT,Sahil bhoi,1 run
1670,9735018,1,12,11.2,0,0,0,,0,1,Kimay Vishal Patil st †Smit Soni b nayak AmiT (3r 6b 0x4s 0x6s SR: 50.00),,Stumped,25232614,,,[],"nayak AmiT to Kimay Vishal Patil, OUT Stumped",9735018,1315817,18,"nayak AmiT to Kimay Vishal Patil, OUT Stumped",nayak AmiT,Kimay Vishal Patil,OUT Stumped
1669,9735018,1,12,11.1,0,1,0,,0,0,,,,0,,,[],"nayak AmiT to Aman Patel, 1 run",9735018,1315817,18,"nayak AmiT to Aman Patel, 1 run",nayak AmiT,Aman Patel,1 run
1668,9735018,1,11,11,0,1,0,,0,0,,,,0,,,[],"Yash Mishra to Aman Patel, 1 run",9735018,1315817,18,"Yash Mishra to Aman Patel, 1 run",Yash Mishra,Aman Patel,1 run
1667,9735018,1,11,10.5,0,0,0,,0,0,,,,0,,,[],"Yash Mishra to Aman Patel, no run",9735018,1315817,18,"Yash Mishra to Aman Patel, no run",Yash Mishra,Aman Patel,no run
1666,9735018,1,11,10.4,0,1,0,,0,0,,,,0,,,[],"Yash Mishra to Kimay Vishal Patil, 1 run",9735018,1315817,18,"Yash Mishra to Kimay Vishal Patil, 1 run",Yash Mishra,Kimay Vishal Patil,1 run
1665,9735018,1,11,10.3,0,0,0,,0,0,,,,0,,,[],"Yash Mishra to Kimay Vishal Patil, no run",9735018,1315817,18,"Yash Mishra to Kimay Vishal Patil, no run",Yash Mishra,Kimay Vishal Patil,no run
1664,9735018,1,11,10.2,0,1,0,,0,0,,,,0,,,[],"Yash Mishra to Aman Patel, 1 run",9735018,1315817,18,"Yash Mishra to Aman Patel, 1 run",Yash Mishra,Aman Patel,1 run
1663,9735018,1,11,10.1,0,1,0,,0,0,,,,0,,,[],"Yash Mishra to Kimay Vishal Patil, 1 run",9735018,1315817,18,"Yash Mishra to Kimay Vishal Patil, 1 run",Yash Mishra,Kimay Vishal Patil,1 run
1662,9735018,1,10,10,0,0,0,,0,0,,,,0,,,[],"nayak AmiT to Aman Patel, no run",9735018,1315817,18,"nayak AmiT to Aman Patel, no run",nayak AmiT,Aman Patel,no run
1661,9735018,1,10,9.5,0,0,0,,0,0,,,,0,,,[],"nayak AmiT to Aman Patel, no run",9735018,1315817,18,"nayak AmiT to Aman Patel, no run",nayak AmiT,Aman Patel,no run
1660,9735018,1,10,9.4,0,1,0,,0,0,,,,0,,,[],"nayak AmiT to Kimay Vishal Patil, 1 run",9735018,1315817,18,"nayak AmiT to Kimay Vishal Patil, 1 run",nayak AmiT,Kimay Vishal Patil,1 run
1659,9735018,1,10,9.3,0,0,0,,0,0,,,,0,,,[],"nayak AmiT to Kimay Vishal Patil, no run",9735018,1315817,18,"nayak AmiT to Kimay Vishal Patil, no run",nayak AmiT,Kimay Vishal Patil,no run
1658,9735018,1,10,9.2,0,0,0,,0,1,Dhruv Patel c Ashfaq Pathan b nayak AmiT (8r 11b 1x4s 0x6s SR: 72.73),,Caught out,2548096,,,[],"nayak AmiT to Dhruv Patel, OUT Caught out, Caught at Mid-off by Ashfaq Pathan",9735018,1315817,18,"nayak AmiT to Dhruv Patel, OUT Caught out, Caught at Mid-off by Ashfaq Pathan",nayak AmiT,Dhruv Patel,"OUT Caught out, Caught at Mid-off by Ashfaq Pathan"
1657,9735018,1,10,9.1,0,4,1,,0,0,,,,0,,,[],"nayak AmiT to Dhruv Patel, FOUR,  to Deep cover point",9735018,1315817,18,"nayak AmiT to Dhruv Patel, FOUR,  to Deep cover point",nayak AmiT,Dhruv Patel,"FOUR, to Deep cover point"
1656,9735018,1,9,9,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Aman Patel, no run",9735018,1315817,18,"Mihir Trivedi to Aman Patel, no run",Mihir Trivedi,Aman Patel,no run
1655,9735018,1,9,8.5,0,4,1,,0,0,,,,0,,,[],"Mihir Trivedi to Aman Patel, FOUR,  to Cow corner",9735018,1315817,18,"Mihir Trivedi to Aman Patel, FOUR,  to Cow corner",Mihir Trivedi,Aman Patel,"FOUR, to Cow corner"
1654,9735018,1,9,8.4,0,1,0,,0,0,,,,0,,,[],"Mihir Trivedi to Dhruv Patel, 1 run",9735018,1315817,18,"Mihir Trivedi to Dhruv Patel, 1 run",Mihir Trivedi,Dhruv Patel,1 run
1653,9735018,1,9,8.3,0,1,0,,0,0,,,,0,,,[],"Mihir Trivedi to Aman Patel, 1 run",9735018,1315817,18,"Mihir Trivedi to Aman Patel, 1 run",Mihir Trivedi,Aman Patel,1 run
1652,9735018,1,9,8.3,0,0,0,WD,1,0,,,,0,,,[],"Mihir Trivedi to Dhruv Patel, wide, 1 run",9735018,1315817,18,"Mihir Trivedi to Dhruv Patel, wide, 1 run",Mihir Trivedi,Dhruv Patel,"wide, 1 run"
1651,9735018,1,9,8.2,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Dhruv Patel, no run",9735018,1315817,18,"Mihir Trivedi to Dhruv Patel, no run",Mihir Trivedi,Dhruv Patel,no run
1650,9735018,1,9,8.1,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Dhruv Patel, no run",9735018,1315817,18,"Mihir Trivedi to Dhruv Patel, no run",Mihir Trivedi,Dhruv Patel,no run
1649,9735018,1,8,8,0,0,0,,0,1,Tirth Bhoi c Dhiraj b nayak AmiT (0r 2b 0x4s 0x6s SR: 0.00),,Caught out,8365420,,,[],"nayak AmiT to Tirth Bhoi, OUT Caught out, Caught at Wicket keeper by Dhiraj",9735018,1315817,18,"nayak AmiT to Tirth Bhoi, OUT Caught out, Caught at Wicket keeper by Dhiraj",nayak AmiT,Tirth Bhoi,"OUT Caught out, Caught at Wicket keeper by Dhiraj"
1648,9735018,1,8,7.5,0,0,0,,0,0,,,,0,,,[],"nayak AmiT to Tirth Bhoi, no run",9735018,1315817,18,"nayak AmiT to Tirth Bhoi, no run",nayak AmiT,Tirth Bhoi,no run
1647,9735018,1,8,7.4,0,0,0,,0,1,Abhishek Rathva c Mihir Trivedi b nayak AmiT (2r 7b 0x4s 0x6s SR: 28.57),,Caught out,8185284,,,[],"nayak AmiT to Abhishek Rathva, OUT Caught out, Caught at Long-on by Mihir Trivedi",9735018,1315817,18,"nayak AmiT to Abhishek Rathva, OUT Caught out, Caught at Long-on by Mihir Trivedi",nayak AmiT,Abhishek Rathva,"OUT Caught out, Caught at Long-on by Mihir Trivedi"
1646,9735018,1,8,7.3,0,0,0,,0,0,,,,0,,,[],"nayak AmiT to Abhishek Rathva, no run",9735018,1315817,18,"nayak AmiT to Abhishek Rathva, no run",nayak AmiT,Abhishek Rathva,no run
1645,9735018,1,8,7.2,0,2,0,,0,0,,,,0,,,[],"nayak AmiT to Abhishek Rathva, 2 runs",9735018,1315817,18,"nayak AmiT to Abhishek Rathva, 2 runs",nayak AmiT,Abhishek Rathva,2 runs
1644,9735018,1,8,7.1,0,1,0,,0,0,,,,0,,,[],"nayak AmiT to Dhruv Patel, 1 run",9735018,1315817,18,"nayak AmiT to Dhruv Patel, 1 run",nayak AmiT,Dhruv Patel,1 run
1643,9735018,1,7,7,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Abhishek Rathva, no run",9735018,1315817,18,"Mihir Trivedi to Abhishek Rathva, no run",Mihir Trivedi,Abhishek Rathva,no run
1642,9735018,1,7,6.5,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Abhishek Rathva, no run",9735018,1315817,18,"Mihir Trivedi to Abhishek Rathva, no run",Mihir Trivedi,Abhishek Rathva,no run
1641,9735018,1,7,6.4,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Abhishek Rathva, no run",9735018,1315817,18,"Mihir Trivedi to Abhishek Rathva, no run",Mihir Trivedi,Abhishek Rathva,no run
1640,9735018,1,7,6.4,0,0,0,WD,0,0,,,,0,,,[],"Mihir Trivedi to Abhishek Rathva, wide",9735018,1315817,18,"Mihir Trivedi to Abhishek Rathva, wide",Mihir Trivedi,Abhishek Rathva,wide
1639,9735018,1,7,6.3,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Abhishek Rathva, no run",9735018,1315817,18,"Mihir Trivedi to Abhishek Rathva, no run",Mihir Trivedi,Abhishek Rathva,no run
1638,9735018,1,7,6.2,0,1,0,,0,0,,,,0,,,[],"Mihir Trivedi to Dhruv Patel, 1 run",9735018,1315817,18,"Mihir Trivedi to Dhruv Patel, 1 run",Mihir Trivedi,Dhruv Patel,1 run
1637,9735018,1,7,6.1,0,0,0,,0,0,,,,0,,,[],"Mihir Trivedi to Dhruv Patel, no run",9735018,1315817,18,"Mihir Trivedi to Dhruv Patel, no run",Mihir Trivedi,Dhruv Patel,no run
1636,9735018,1,6,6,0,0,0,,0,1,Rudra c Aniket Bhoi b nayak AmiT (0r 1b 0x4s 0x6s SR: 0.00),,Caught out,25328630,,,[],"nayak AmiT to Rudra, OUT Caught out, Caught at Wicket keeper by Aniket Bhoi",9735018,1315817,18,"nayak AmiT to Rudra, OUT Caught out, Caught at Wicket keeper by Aniket Bhoi",nayak AmiT,Rudra,"OUT Caught out, Caught at Wicket keeper by Aniket Bhoi"
1635,9735018,1,6,5.5,0,0,0,,0,1,Bhavin Bhoi st †Smit Soni b nayak AmiT (9r 14b 0x4s 1x6s SR: 64.29),,Stumped,3865746,,,[],"nayak AmiT to Bhavin Bhoi, OUT Stumped",9735018,1315817,18,"nayak AmiT to Bhavin Bhoi, OUT Stumped",nayak AmiT,Bhavin Bhoi,OUT Stumped
1634,9735018,1,6,5.4,0,1,0,,0,0,,,,0,,,[],"nayak AmiT to Dhruv Patel, 1 run",9735018,1315817,18,"nayak AmiT to Dhruv Patel, 1 run",nayak AmiT,Dhruv Patel,1 run
1633,9735018,1,6,5.3,0,1,0,,0,0,,,,0,,,[],"nayak AmiT to Bhavin Bhoi, 1 run",9735018,1315817,18,"nayak AmiT to Bhavin Bhoi, 1 run",nayak AmiT,Bhavin Bhoi,1 run
